,tree.num,simulation,method,height,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,tree,snps,dxy
11,11,10,raxml,Lates,40,0.5,2,EXT,REF,0.248489428977665,0.248489428977665,0.00302652155555939,0.0248174454534229,53.3958333333333,34.7377650791618,-1.92773239833871,-1.92773239833871,0.612279330859306,0.612279330859306,0.963722175478101,0.963722175478101,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.50_mac2_EXT.noInv.phy,115370,0.546164
12,12,10,raxml,Lates,40,0.5,3,EXT,REF,0.09560248465605,0.09560248465605,0.00516514123595952,0.0131268462357704,56.0625,32.811781907036,0.183624552005694,0.183624552005694,0.604042389188553,0.604042389188553,0.895080994888492,0.895080994888492,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.50_mac3_EXT.noInv.phy,24655,0.546164
13,13,10,raxml,Lates,40,0.5,4,EXT,REF,0.0596252353276512,0.0596252353276512,0.00587217752667364,0.0132932144246306,54.7291666666667,33.6064454198724,-1.19377340881677,-1.19377340881677,0.598551094741385,0.598551094741385,0.895080994888492,0.895080994888492,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.50_mac4_EXT.noInv.phy,21437,0.546164
14,14,10,raxml,Lates,40,0.5,5,EXT,REF,0.0473441067113047,0.0473441067113047,0.00625715924476861,0.0144224806437933,54.875,33.3515287218608,-1.537027360629,-1.537027360629,0.598551094741385,0.598551094741385,0.895080994888492,0.895080994888492,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.50_mac5_EXT.noInv.phy,20030,0.546164
15,15,10,raxml,Lates,40,0.75,0,EXT,REF,0.258366359595172,0.258366359595172,0.00316844431971933,0.0258016397561047,53.6041666666667,33.4770417255622,-2.0387186158069,-2.0387186158069,0.615024978082891,0.615024978082891,0.982941706043191,0.982941706043191,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac0_EXT.noInv.phy,77679,0.546164
16,16,10,raxml,Lates,40,0.75,10,EXT,REF,0.0288862433911798,0.0288862433911798,0.00762675816365956,0.0211100664308451,48.7083333333333,33.1386245899903,-1.82785617248877,-1.82785617248877,0.615024978082891,0.615024978082891,0.889589700441324,0.889589700441324,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac10_EXT.noInv.phy,10958,0.546164
17,17,10,raxml,Lates,40,0.75,1,EXT,REF,0.258366359595172,0.258366359595172,0.00316844431971933,0.0258016397561047,53.6041666666667,33.4770417255622,-2.0387186158069,-2.0387186158069,0.615024978082891,0.615024978082891,0.982941706043191,0.982941706043191,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac1_EXT.noInv.phy,77679,0.546164
18,18,10,raxml,Lates,40,0.75,2,EXT,REF,0.258366359595172,0.258366359595172,0.00316844431971933,0.0258016397561047,53.6041666666667,33.4770417255622,-2.0387186158069,-2.0387186158069,0.615024978082891,0.615024978082891,0.982941706043191,0.982941706043191,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac2_EXT.noInv.phy,77679,0.546164
19,19,10,raxml,Lates,40,0.75,3,EXT,REF,0.0967384580087476,0.0967384580087476,0.00519489550868632,0.0129392384501681,53.8541666666667,34.9893537506271,0.0223239603032551,0.0223239603032551,0.606788036412138,0.606788036412138,0.914300525453583,0.914300525453583,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac3_EXT.noInv.phy,17285,0.546164
20,20,10,raxml,Lates,40,0.75,4,EXT,REF,0.0599425971627612,0.0599425971627612,0.00585606592365809,0.0127294234403936,52.4166666666667,34.7200557243727,-1.37018858810372,-1.37018858810372,0.650718391989487,0.650718391989487,1.03510900329129,1.03510900329129,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac4_EXT.noInv.phy,15073,0.546164
21,21,10,raxml,Lates,40,0.75,5,EXT,REF,0.0478863701680855,0.0478863701680855,0.0062328093303925,0.013655303000627,55.7916666666667,33.5152923707229,-1.74025637066678,-1.74025637066678,0.606788036412138,0.606788036412138,0.903317936559246,0.903317936559246,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac5_EXT.noInv.phy,14132,0.546164
